Name,Description,SUBZONE_NO,SUBZONE_N,PLN_AREA_N,REGION_N,lon,lat
75351,Bef TPE,1,PAYA LEBAR NORTH,PAYA LEBAR,EAST REGION,103.93077504301999,1.3736416378228098
75359,Aft TPE,1,TAMPINES NORTH,TAMPINES,EAST REGION,103.93147946559,1.37438650022455
75361,Bef Tampines Ind Ave 5,1,PAYA LEBAR NORTH,PAYA LEBAR,EAST REGION,103.93030234430374,1.3706441545828
75369,Opp HNS Micro Siltronic,1,TAMPINES NORTH,TAMPINES,EAST REGION,103.93056528604264,1.37079630405212
75371,Aft Tampines Ave 5,2,PAYA LEBAR EAST,PAYA LEBAR,EAST REGION,103.93052373888251,1.35909826524265
75379,Bef Tampines Ave 5,3,TAMPINES WEST,TAMPINES,EAST REGION,103.93098977027348,1.35943002306953
75381,T5@TAMPINES,1,PAYA LEBAR NORTH,PAYA LEBAR,EAST REGION,103.9266,1.373188889
75391,OPP SILTRONIC,1,PAYA LEBAR NORTH,PAYA LEBAR,EAST REGION,103.9213,1.3750699999999996
75401,AFT TAMPINES AVE 1,2,PAYA LEBAR EAST,PAYA LEBAR,EAST REGION,103.92671414169045,1.3517582770335
75409,THE SANTORINI,3,TAMPINES WEST,TAMPINES,EAST REGION,103.92724068972525,1.3522018102901099
75411,BEF TAMPINES FIRE STN,2,PAYA LEBAR EAST,PAYA LEBAR,EAST REGION,103.92905500001906,1.3560765683695395
75419,AFT TAMPINES AVE 5,3,TAMPINES WEST,TAMPINES,EAST REGION,103.92918587034406,1.3557583154791897
75461,Reebonz Bldg,1,TAMPINES NORTH,TAMPINES,EAST REGION,103.93360116833266,1.3659135426684503
75469,Opp Reebonz Bldg,1,TAMPINES NORTH,TAMPINES,EAST REGION,103.93315812393162,1.36626888891089
76031,TAMPINES EAST STN EXIT B,2,TAMPINES EAST,TAMPINES,EAST REGION,103.95529781026745,1.3550795691888795
76039,TAMPINES EAST STN EXIT C,2,TAMPINES EAST,TAMPINES,EAST REGION,103.9555498102644,1.3550641897643703
76041,BLK 842C,3,TAMPINES WEST,TAMPINES,EAST REGION,103.9365069000221,1.3512217846177297
76049,OPP BLK 842C,3,TAMPINES WEST,TAMPINES,EAST REGION,103.93633200959248,1.35118252345739
76051,Our Tampines Hub,3,TAMPINES WEST,TAMPINES,EAST REGION,103.9412639409046,1.35313809279079
76059,Opp Our Tampines Hub,2,TAMPINES EAST,TAMPINES,EAST REGION,103.94165154852796,1.35296163572491
76061,Blk 938,3,TAMPINES WEST,TAMPINES,EAST REGION,103.94189805552267,1.3482019444416
76069,Blk 147,2,TAMPINES EAST,TAMPINES,EAST REGION,103.94208629087403,1.3487534211400298
76071,Blk 141,2,TAMPINES EAST,TAMPINES,EAST REGION,103.94517805600672,1.3480263889914301
76079,Blk 101,2,TAMPINES EAST,TAMPINES,EAST REGION,103.94563500000055,1.34794388891649
76081,Opp The Holy Trinity Ch,2,TAMPINES EAST,TAMPINES,EAST REGION,103.94932305553935,1.34950194446778
76089,The Holy Trinity Ch,2,TAMPINES EAST,TAMPINES,EAST REGION,103.94923388889873,1.34916805553714
76091,Blk 206,2,TAMPINES EAST,TAMPINES,EAST REGION,103.95275166965992,1.3507163644681197
76099,Blk 285,2,TAMPINES EAST,TAMPINES,EAST REGION,103.95249172187374,1.35026359502623
76101,Tampines East CC,2,TAMPINES EAST,TAMPINES,EAST REGION,103.95480210652737,1.35303315550855
76109,Blk 302,2,TAMPINES EAST,TAMPINES,EAST REGION,103.9551184525466,1.35296639979416
76111,Blk 945,3,TAMPINES WEST,TAMPINES,EAST REGION,103.94023387732626,1.3515745544694697
76119,Opp Blk 945,3,TAMPINES WEST,TAMPINES,EAST REGION,103.94009028016603,1.3518866457335699
76121,Opp St. Hilda's Sec Sch,3,TAMPINES WEST,TAMPINES,EAST REGION,103.9381751716899,1.3500333371886801
76129,St. Hilda's Sec Sch,3,TAMPINES WEST,TAMPINES,EAST REGION,103.93791583710507,1.34988214931301
76131,UOB Tampines Ctr,2,TAMPINES EAST,TAMPINES,EAST REGION,103.94254133694142,1.3518411200127902
76139,Opp Century Sq,2,TAMPINES EAST,TAMPINES,EAST REGION,103.94385009279503,1.3516269184349898
76141,Tampines Stn/Int,2,TAMPINES EAST,TAMPINES,EAST REGION,103.94609060451609,1.35366689109025
76149,Opp Tampines Stn/Int,2,TAMPINES EAST,TAMPINES,EAST REGION,103.94636710560508,1.35370728527221
76151,Blk 237,2,TAMPINES EAST,TAMPINES,EAST REGION,103.9470479110451,1.3553309890660599
76159,Opp Blk 237,2,TAMPINES EAST,TAMPINES,EAST REGION,103.94720149012322,1.3551783173868301
76161,Opp Blk 248,2,TAMPINES EAST,TAMPINES,EAST REGION,103.94758343695361,1.35258745876643
76169,Blk 248,2,TAMPINES EAST,TAMPINES,EAST REGION,103.9474516670289,1.3524530559991002
76171,Blk 266,2,TAMPINES EAST,TAMPINES,EAST REGION,103.95042351024046,1.35177947844792
76179,Opp Blk 266,2,TAMPINES EAST,TAMPINES,EAST REGION,103.95069571840816,1.35172938925372
76181,Blk 216,2,TAMPINES EAST,TAMPINES,EAST REGION,103.95308027923268,1.35384110037439
76189,Opp Blk 216,2,TAMPINES EAST,TAMPINES,EAST REGION,103.95279611102576,1.3537000000186998
76191,BLK 401,2,TAMPINES EAST,TAMPINES,EAST REGION,103.94477445426702,1.3569438864900998
76199,BLK 503,2,TAMPINES EAST,TAMPINES,EAST REGION,103.94535428432116,1.3566001633376803
76201,Blk 423,2,TAMPINES EAST,TAMPINES,EAST REGION,103.9479674220669,1.3568749936834097
76209,Blk 233,2,TAMPINES EAST,TAMPINES,EAST REGION,103.94766913185742,1.3566033278792897
76211,Blk 449,2,TAMPINES EAST,TAMPINES,EAST REGION,103.95100259167165,1.35674667237884
76219,Blk 230E,2,TAMPINES EAST,TAMPINES,EAST REGION,103.95114418566536,1.35644168689504
76221,TAMPINES EAST STN EXIT A,2,TAMPINES EAST,TAMPINES,EAST REGION,103.95390226733993,1.3563896244900997
76229,OPP TAMPINES EAST STN,2,TAMPINES EAST,TAMPINES,EAST REGION,103.95353851635838,1.35614001051089
76231,Tampines JC/Opp Blk 390,2,TAMPINES EAST,TAMPINES,EAST REGION,103.95736200626966,1.35666908955685
76239,Blk 390/Opp Tampines JC,2,TAMPINES EAST,TAMPINES,EAST REGION,103.95752447018292,1.3564665553248796
76241,Blk 497D,2,TAMPINES EAST,TAMPINES,EAST REGION,103.95917058122039,1.35845802746258
76249,Blk 370,2,TAMPINES EAST,TAMPINES,EAST REGION,103.95947435534286,1.3583663984915098
76251,Blk 487B,2,TAMPINES EAST,TAMPINES,EAST REGION,103.95823716945421,1.3597082687310698
76259,Opp Blk 487B,2,TAMPINES EAST,TAMPINES,EAST REGION,103.95842446373796,1.3596701584611397
76261,Blk 489B,2,TAMPINES EAST,TAMPINES,EAST REGION,103.95740032197719,1.3616400563787698
76269,Opp Blk 489A,2,TAMPINES EAST,TAMPINES,EAST REGION,103.95739818627865,1.36187820405808
76271,Dunman Sec Sch,2,TAMPINES EAST,TAMPINES,EAST REGION,103.95518343875231,1.3618116718202902
76279,Blk 491C,2,TAMPINES EAST,TAMPINES,EAST REGION,103.95504580030337,1.3618856073242003
76281,East View Pr Sch,3,TAMPINES WEST,TAMPINES,EAST REGION,103.9384863228607,1.3475837378910402
76289,Opp East View Pr Sch,3,TAMPINES WEST,TAMPINES,EAST REGION,103.93814569319093,1.34738728491099
76291,Angsana Pr Sch,2,TAMPINES EAST,TAMPINES,EAST REGION,103.95120760822915,1.3488330441335998
76301,Blk 283,2,TAMPINES EAST,TAMPINES,EAST REGION,103.95354386528878,1.3490700118767798
76311,Blk 460/Opp Tampines JC,2,TAMPINES EAST,TAMPINES,EAST REGION,103.95535655821823,1.3579150150643302
76319,Tampines JC/Opp Blk 454,2,TAMPINES EAST,TAMPINES,EAST REGION,103.95558714864025,1.3576500531187397
76329,Blk 125,2,TAMPINES EAST,TAMPINES,EAST REGION,103.94989623103628,1.34644501660314
76339,Opp Tampines Changkat Cc,2,TAMPINES EAST,TAMPINES,EAST REGION,103.94698416699393,1.3454716669932398
76341,Blk 464,2,TAMPINES EAST,TAMPINES,EAST REGION,103.95535006454477,1.3597630510428398
76349,Dunman Sec Sch,2,TAMPINES EAST,TAMPINES,EAST REGION,103.95556569101933,1.3603851367314
76351,Blk 484,2,TAMPINES EAST,TAMPINES,EAST REGION,103.95309131019367,1.3621382235022699
76359,Blk 493B,2,TAMPINES EAST,TAMPINES,EAST REGION,103.95217875196944,1.3620916807586299
76361,Blk 430,2,TAMPINES EAST,TAMPINES,EAST REGION,103.95032266084807,1.36002524992852
76369,Blk 496F,2,TAMPINES EAST,TAMPINES,EAST REGION,103.95022273065781,1.36025642698418
76371,Blk 459,2,TAMPINES EAST,TAMPINES,EAST REGION,103.95427534853701,1.3585283946278497
76391,Blk 418,2,TAMPINES EAST,TAMPINES,EAST REGION,103.947541136035,1.3584437675113799
76399,Blk 417,2,TAMPINES EAST,TAMPINES,EAST REGION,103.94723337005571,1.3586225675181
76401,Blk 230B,2,TAMPINES EAST,TAMPINES,EAST REGION,103.95086166698833,1.3550133329959395
76409,Blk 259,2,TAMPINES EAST,TAMPINES,EAST REGION,103.9507954515594,1.3548467085389697
76411,Ngee Ann Sec Sch,2,TAMPINES EAST,TAMPINES,EAST REGION,103.95742752062093,1.3538500138201799
76419,Blk 307A,2,TAMPINES EAST,TAMPINES,EAST REGION,103.95648530342,1.35366243500181
76421,Opp Blk 331,2,TAMPINES EAST,TAMPINES,EAST REGION,103.95987193850507,1.3538412434546698
76429,Blk 331,2,TAMPINES EAST,TAMPINES,EAST REGION,103.9595890045465,1.3536922206927198
76431,BLK 333,2,TAMPINES EAST,TAMPINES,EAST REGION,103.96245119245184,1.3527912713988999
76439,Blk 351,2,TAMPINES EAST,TAMPINES,EAST REGION,103.96260527798987,1.35288166702581
76441,OPP BLK 345,2,TAMPINES EAST,TAMPINES,EAST REGION,103.96105194447786,1.35219503409437
76449,Blk 343,2,TAMPINES EAST,TAMPINES,EAST REGION,103.96113006140774,1.35207508249597
76451,BLK 324,2,TAMPINES EAST,TAMPINES,EAST REGION,103.95928609997816,1.35220340979899
76459,Blk 323,2,TAMPINES EAST,TAMPINES,EAST REGION,103.95873194771903,1.35208003080961
76461,Eden Condo,2,TAMPINES EAST,TAMPINES,EAST REGION,103.95981833302024,1.35610972200156
76469,East Spring Sec Sch,2,TAMPINES EAST,TAMPINES,EAST REGION,103.95985048163841,1.3563033935719302
76471,BLK 444,2,TAMPINES EAST,TAMPINES,EAST REGION,103.95134500001934,1.35855302099722
76511,THE TAMPINES TRILLIANT,2,TAMPINES EAST,TAMPINES,EAST REGION,103.93942626783013,1.3594072886424602
76519,BET BLKS 524B/523D,2,TAMPINES EAST,TAMPINES,EAST REGION,103.93921870101352,1.35920624506603
76521,OPP BLK 519A,2,TAMPINES EAST,TAMPINES,EAST REGION,103.940775,1.357468889
76529,BLK 519A,2,TAMPINES EAST,TAMPINES,EAST REGION,103.94050889999998,1.3575288889999997
76541,Citylife@ Tampines,2,TAMPINES EAST,TAMPINES,EAST REGION,103.94053134805151,1.36023180021367
76549,Opp Citylife@ Tampines,1,TAMPINES NORTH,TAMPINES,EAST REGION,103.94061354425413,1.3604278704904
76551,TAMPINES STN EXIT D,2,TAMPINES EAST,TAMPINES,EAST REGION,103.943599,1.3554009999999999
76559,AFT TAMPINES STN EXIT E,2,TAMPINES EAST,TAMPINES,EAST REGION,103.9434688889217,1.35556499992374
77009,Pasir Ris Int,3,PASIR RIS CENTRAL,PASIR RIS,EAST REGION,103.9495759252405,1.3737075304883601
77011,Opp Blk 515,3,PASIR RIS CENTRAL,PASIR RIS,EAST REGION,103.9426659000156,1.3737648999890497
77019,Blk 515,3,PASIR RIS CENTRAL,PASIR RIS,EAST REGION,103.94351079998543,1.3737108000359
77021,Opp Blk 571,3,PASIR RIS CENTRAL,PASIR RIS,EAST REGION,103.94557280001845,1.3726630000055002
77029,Blk 571,3,PASIR RIS CENTRAL,PASIR RIS,EAST REGION,103.94597779999948,1.37274960000662
77031,Aft Pasir Ris Ctrl,3,PASIR RIS CENTRAL,PASIR RIS,EAST REGION,103.9483810573245,1.37116337071002
77039,Bef Pasir Ris Ctrl,3,PASIR RIS CENTRAL,PASIR RIS,EAST REGION,103.94834855629753,1.3715911870886501
77041,Blk 541,3,PASIR RIS CENTRAL,PASIR RIS,EAST REGION,103.95130450100082,1.3694485464819701
77049,Pasir Ris Town Pk,3,PASIR RIS CENTRAL,PASIR RIS,EAST REGION,103.95158314847573,1.36963556960047
77051,Blk 115,5,PASIR RIS DRIVE,PASIR RIS,EAST REGION,103.95508527984947,1.3690850446075298
77059,Blk 425,5,PASIR RIS DRIVE,PASIR RIS,EAST REGION,103.95506338293471,1.3693613899629198
77061,Ris Grandeur,2,PASIR RIS WEST,PASIR RIS,EAST REGION,103.94041320097696,1.37377216806532
77069,Opp Ris Grandeur,2,PASIR RIS WEST,PASIR RIS,EAST REGION,103.94081177255107,1.3741497283065598
77071,Blk 633,2,PASIR RIS WEST,PASIR RIS,EAST REGION,103.94127900809485,1.37810945408117
77079,Elias Mall,2,PASIR RIS WEST,PASIR RIS,EAST REGION,103.94145255170352,1.37728664750339
77081,Aft Pasir Ris Dr 3,2,PASIR RIS WEST,PASIR RIS,EAST REGION,103.94265250854711,1.38026998386867
77089,Bef Pasir Ris Dr 3,2,PASIR RIS WEST,PASIR RIS,EAST REGION,103.94268648703418,1.38005668836989
77091,AFT PASIR RIS AVE,2,PASIR RIS WEST,PASIR RIS,EAST REGION,103.94547139015036,1.3804263783514905
77099,Bef Pasir Ris Ave,2,PASIR RIS WEST,PASIR RIS,EAST REGION,103.94637916697367,1.3804213890314099
77101,Bef Pasir Ris Rd,2,PASIR RIS WEST,PASIR RIS,EAST REGION,103.9482518388129,1.3807347125587903
77109,Aft Pasir Ris Rd,2,PASIR RIS WEST,PASIR RIS,EAST REGION,103.94826215873827,1.3805263866173998
77111,Bef Pasir Ris Way,2,PASIR RIS WEST,PASIR RIS,EAST REGION,103.94638094436415,1.3821983592925198
77119,Aft Pasir Ris Way,4,PASIR RIS PARK,PASIR RIS,EAST REGION,103.94657905489993,1.3822277591791199
77129,Opp Unit 104,4,PASIR RIS PARK,PASIR RIS,EAST REGION,103.94374627572016,1.3839630477909597
77131,Blk 502,3,PASIR RIS CENTRAL,PASIR RIS,EAST REGION,103.94652128222998,1.3755835643888001
77139,Blk 582,3,PASIR RIS CENTRAL,PASIR RIS,EAST REGION,103.94649798163485,1.37518089319612
77141,Blk 519,3,PASIR RIS CENTRAL,PASIR RIS,EAST REGION,103.9452981948771,1.37380309020358
77161,Blk 741,2,PASIR RIS WEST,PASIR RIS,EAST REGION,103.93657565115056,1.3775249232389795
77169,Meridian JC,2,PASIR RIS WEST,PASIR RIS,EAST REGION,103.9363320444146,1.3769432470789202
77171,Opp Pasir Ris Town Pk,3,PASIR RIS CENTRAL,PASIR RIS,EAST REGION,103.95064755544978,1.37276133738912
77179,Pasir Ris Town Pk,3,PASIR RIS CENTRAL,PASIR RIS,EAST REGION,103.95081255052568,1.37254332490473
77181,Blk 638,2,PASIR RIS WEST,PASIR RIS,EAST REGION,103.94109934608323,1.37591147273628
77189,Blk 613,2,PASIR RIS WEST,PASIR RIS,EAST REGION,103.94124910119332,1.3755564005293999
77191,Blk 500A,3,PASIR RIS CENTRAL,PASIR RIS,EAST REGION,103.94602815996554,1.37654807606486
77199,Opp Blk 500A,3,PASIR RIS CENTRAL,PASIR RIS,EAST REGION,103.94566567184114,1.37707803132455
77201,Aft Blk 601,2,PASIR RIS WEST,PASIR RIS,EAST REGION,103.94276350247947,1.3786400117653599
77209,Opp Blk 601,2,PASIR RIS WEST,PASIR RIS,EAST REGION,103.94271591238348,1.3790291578439398
77211,Blk 626,2,PASIR RIS WEST,PASIR RIS,EAST REGION,103.94094544562029,1.37999169580419
77219,Opp Blk 626,2,PASIR RIS WEST,PASIR RIS,EAST REGION,103.94064766803564,1.3805766269448998
77221,Blk 651,2,PASIR RIS WEST,PASIR RIS,EAST REGION,103.93830035527513,1.37954502345926
77231,Meridian JC,2,PASIR RIS WEST,PASIR RIS,EAST REGION,103.93844026085439,1.37670503142246
77239,Blk 643,2,PASIR RIS WEST,PASIR RIS,EAST REGION,103.93793201117523,1.3774183075792399
77241,Opp Blk 640,2,PASIR RIS WEST,PASIR RIS,EAST REGION,103.94027263601099,1.3753133148750698
77249,Blk 640,2,PASIR RIS WEST,PASIR RIS,EAST REGION,103.93986111615199,1.3759943950729496
77251,Blk 713,2,PASIR RIS WEST,PASIR RIS,EAST REGION,103.93864433688064,1.38223834152443
77259,Opp Blk 713,2,PASIR RIS WEST,PASIR RIS,EAST REGION,103.93855855739126,1.3827163599648
77261,Blk 717,2,PASIR RIS WEST,PASIR RIS,EAST REGION,103.93615875590504,1.3828581173505603
77269,Opp Blk 717,1,PASIR RIS WAFER FAB PARK,PASIR RIS,EAST REGION,103.9357870042478,1.3828933744462397
77271,Aft Pasir Ris St 72,2,PASIR RIS WEST,PASIR RIS,EAST REGION,103.93496138376189,1.3805899843906801
77279,Aft Pasir Ris Ind Dr 1,1,PASIR RIS WAFER FAB PARK,PASIR RIS,EAST REGION,103.9346621770568,1.3807964102059396
77281,Blk 740,2,PASIR RIS WEST,PASIR RIS,EAST REGION,103.93618729229594,1.37837166677052
77289,Blk 738,2,PASIR RIS WEST,PASIR RIS,EAST REGION,103.93596534133927,1.3788975995099597
77291,Blk 753,2,PASIR RIS WEST,PASIR RIS,EAST REGION,103.93476034022859,1.3774627907318697
77301,Blk 778,2,PASIR RIS WEST,PASIR RIS,EAST REGION,103.93864478052231,1.37419765728407
77309,Opp Blk 778,2,PASIR RIS WEST,PASIR RIS,EAST REGION,103.93874482147835,1.3743763967210598
77311,Bet Blks 771/772,2,PASIR RIS WEST,PASIR RIS,EAST REGION,103.936865329717,1.37581953068998
77319,Opp Blks 771/772,2,PASIR RIS WEST,PASIR RIS,EAST REGION,103.93754166696733,1.37554666701554
77321,Aft Pasir Ris St 53,3,PASIR RIS CENTRAL,PASIR RIS,EAST REGION,103.94802646457005,1.3731347719779898
77329,Bef Pasir Ris St 53,3,PASIR RIS CENTRAL,PASIR RIS,EAST REGION,103.94765867700548,1.37283117687855
77331,Blk 747A,2,PASIR RIS WEST,PASIR RIS,EAST REGION,103.93338764757789,1.3782973982978999
77339,Aft TPE,1,PASIR RIS WAFER FAB PARK,PASIR RIS,EAST REGION,103.93278653475954,1.3780301775267
77341,Opp Blk 569,3,PASIR RIS CENTRAL,PASIR RIS,EAST REGION,103.94849805552538,1.3697388888964501
77349,Blk 569,3,PASIR RIS CENTRAL,PASIR RIS,EAST REGION,103.94874237905681,1.3700078367550799
77351,Blk 562,3,PASIR RIS CENTRAL,PASIR RIS,EAST REGION,103.95008847029645,1.3678960966196798
77359,Blk 564,3,PASIR RIS CENTRAL,PASIR RIS,EAST REGION,103.95001861343128,1.3680880347412498
77361,Blk 555,3,PASIR RIS CENTRAL,PASIR RIS,EAST REGION,103.95173655442387,1.36800665136778
77369,Opp Blk 555,3,PASIR RIS CENTRAL,PASIR RIS,EAST REGION,103.95166401714877,1.36836666126193
77371,Aft Pasir Ris Dr 3,3,PASIR RIS CENTRAL,PASIR RIS,EAST REGION,103.94821000003118,1.3746077846285698
77379,Bef Pasir Ris Dr 3,3,PASIR RIS CENTRAL,PASIR RIS,EAST REGION,103.94801300636182,1.37468886777036
78049,Blk 612,2,PASIR RIS WEST,PASIR RIS,EAST REGION,103.94180578126523,1.3744627816256
78051,Blk 197,5,PASIR RIS DRIVE,PASIR RIS,EAST REGION,103.96118122599651,1.36625310810093
78059,Blk 210,5,PASIR RIS DRIVE,PASIR RIS,EAST REGION,103.96113744871691,1.3667760679995502
78061,Blk 104,5,PASIR RIS DRIVE,PASIR RIS,EAST REGION,103.95848117561664,1.3682436115173797
78069,Blk 442,5,PASIR RIS DRIVE,PASIR RIS,EAST REGION,103.95815838787026,1.3686916847081303
78071,Blk 446,5,PASIR RIS DRIVE,PASIR RIS,EAST REGION,103.95718010428234,1.37031163160495
78079,Blk 429,5,PASIR RIS DRIVE,PASIR RIS,EAST REGION,103.95691414168428,1.3699504841961498
78081,Blk 467,5,PASIR RIS DRIVE,PASIR RIS,EAST REGION,103.95635599319583,1.37368803498525
78089,Blk 405,5,PASIR RIS DRIVE,PASIR RIS,EAST REGION,103.95608873577847,1.37361141865113
78091,Opp Downtown East,4,PASIR RIS PARK,PASIR RIS,EAST REGION,103.95624713617742,1.3768161785850501
78099,Aft Loyang Gdns,4,PASIR RIS PARK,PASIR RIS,EAST REGION,103.95708795238237,1.3774066007147103
78101,Opp Downtown East,5,PASIR RIS DRIVE,PASIR RIS,EAST REGION,103.95404801695993,1.3750664439194398
78109,Downtown East,4,PASIR RIS PARK,PASIR RIS,EAST REGION,103.95388142049359,1.3753332268790501
78111,Blk 479,5,PASIR RIS DRIVE,PASIR RIS,EAST REGION,103.95798631897796,1.37545781179514
78119,Opp Blk 479,4,PASIR RIS PARK,PASIR RIS,EAST REGION,103.95796611110238,1.3756800000284097
78121,Bet Blks 232/233,5,PASIR RIS DRIVE,PASIR RIS,EAST REGION,103.96200053620824,1.37485968829133
78129,Opp Blk 233,4,PASIR RIS PARK,PASIR RIS,EAST REGION,103.9621203385503,1.37513135750693
78131,Pasir Ris Pr Sch,5,PASIR RIS DRIVE,PASIR RIS,EAST REGION,103.9637271722912,1.3730847238376405
78139,Opp Pasir Ris Pr Sch,4,PASIR RIS PARK,PASIR RIS,EAST REGION,103.96398855583759,1.37321804486777
78141,Greenview Sec Sch,5,PASIR RIS DRIVE,PASIR RIS,EAST REGION,103.96366520875914,1.3700588986895395
78149,Opp Greenview Sec Sch,6,LOYANG WEST,PASIR RIS,EAST REGION,103.96411887211589,1.36970105283111
78151,Blk 230,5,PASIR RIS DRIVE,PASIR RIS,EAST REGION,103.96078021168164,1.3723949631605705
78159,Opp Blk 230,5,PASIR RIS DRIVE,PASIR RIS,EAST REGION,103.96053778303401,1.37246473904375
78161,Blk 216,5,PASIR RIS DRIVE,PASIR RIS,EAST REGION,103.96052175997123,1.3690049974511302
78169,Opp Blk 216,5,PASIR RIS DRIVE,PASIR RIS,EAST REGION,103.96024801184656,1.36906973013181
78171,Blk 108,5,PASIR RIS DRIVE,PASIR RIS,EAST REGION,103.95673805301494,1.3678000245002802
78181,Bef Blk 187,5,PASIR RIS DRIVE,PASIR RIS,EAST REGION,103.95905802330991,1.3647614195965498
78191,Aft Blk 182,5,PASIR RIS DRIVE,PASIR RIS,EAST REGION,103.96176906896966,1.3648894304894097
78201,Opp Blk 242,5,PASIR RIS DRIVE,PASIR RIS,EAST REGION,103.96205663680765,1.37134689166636
78209,Blk 242,5,PASIR RIS DRIVE,PASIR RIS,EAST REGION,103.96221418839181,1.3713650312337997
78211,Blk 204,5,PASIR RIS DRIVE,PASIR RIS,EAST REGION,103.96243675215658,1.3679025593985101
78219,Opp Blk 204,5,PASIR RIS DRIVE,PASIR RIS,EAST REGION,103.96327818546209,1.3672569447254197
78221,Blk 231A CP,5,PASIR RIS DRIVE,PASIR RIS,EAST REGION,103.96122560227602,1.3741751770922899
78229,Blk 485,5,PASIR RIS DRIVE,PASIR RIS,EAST REGION,103.96093853137384,1.3741113988545595
78231,Opp Blk 482,5,PASIR RIS DRIVE,PASIR RIS,EAST REGION,103.95986036196572,1.373443032341
78241,Bet Blks 453/454,5,PASIR RIS DRIVE,PASIR RIS,EAST REGION,103.95765320446608,1.3721100086437399
78251,Lighthouse,4,PASIR RIS PARK,PASIR RIS,EAST REGION,103.9595522242097,1.37824090541171
78259,Opp Lighthouse,4,PASIR RIS PARK,PASIR RIS,EAST REGION,103.95936584739643,1.3780211526345696
78261,Opp Ripple Bay,4,PASIR RIS PARK,PASIR RIS,EAST REGION,103.9606174383779,1.37865831081472
78269,Ripple Bay,4,PASIR RIS PARK,PASIR RIS,EAST REGION,103.96096176266686,1.3786187539873302
78271,Casa Pasir Ris,4,PASIR RIS PARK,PASIR RIS,EAST REGION,103.96383348445823,1.3792225480169802
78279,Opp Loyang Townhse,4,PASIR RIS PARK,PASIR RIS,EAST REGION,103.96426677704831,1.37923567744466
80009,Lor 1 Geylang Ter,4,KAMPONG BUGIS,KALLANG,CENTRAL REGION,103.87216341433337,1.3111642220841
80011,AFT PADANG JERINGAU,8,KALLANG BAHRU,KALLANG,CENTRAL REGION,103.86737828692955,1.3097272080255398
80029,Bef Kg Bugis,4,KAMPONG BUGIS,KALLANG,CENTRAL REGION,103.86753497349068,1.3094187398083
80031,Kallang Stn,3,BOON KENG,KALLANG,CENTRAL REGION,103.8713149052975,1.3110770565899301
80039,Opp Lor 1 Geylang Ter,4,KAMPONG BUGIS,KALLANG,CENTRAL REGION,103.87144344651482,1.3099233617779398
80049,Aft Sims Way,4,KAMPONG BUGIS,KALLANG,CENTRAL REGION,103.87363663982292,1.3107770781971801
80051,Aft Lor 1 Geylang,3,BOON KENG,KALLANG,CENTRAL REGION,103.87326194447364,1.3125149999732397
80069,Opp Mohd Salleh Mque,4,ALJUNIED,GEYLANG,CENTRAL REGION,103.87715016317216,1.3121470328828602
80071,Yi Xiu Fty Bldg,4,ALJUNIED,GEYLANG,CENTRAL REGION,103.87655394006379,1.3138000919845498
80089,Bef Lor 18 Geylang,4,ALJUNIED,GEYLANG,CENTRAL REGION,103.88080516731976,1.3127448359315494
80091,Bef Lor 23 Geylang,4,ALJUNIED,GEYLANG,CENTRAL REGION,103.88095141640784,1.31489775184137
80101,Kallang Stn/Opp Blk 2C,3,BOON KENG,KALLANG,CENTRAL REGION,103.87153830811837,1.3125193350074205
80109,Opp Kallang Stn/Blk 2C,3,BOON KENG,KALLANG,CENTRAL REGION,103.871430158598,1.31324473748019
80111,Bef Geylang Rd,4,KAMPONG BUGIS,KALLANG,CENTRAL REGION,103.87551499911487,1.30987138105238
80119,Aft Geylang Rd,4,ALJUNIED,GEYLANG,CENTRAL REGION,103.87599804972949,1.30992065473549
80141,Opp S.A. Deaf,5,TANJONG RHU,KALLANG,CENTRAL REGION,103.87989373246151,1.30711835522323
80149,S.A. Deaf,4,ALJUNIED,GEYLANG,CENTRAL REGION,103.8798058337351,1.3074963710946002
80151,Opp Suntec City,2,CITY HALL,DOWNTOWN CORE,CENTRAL REGION,103.85759038088548,1.29594779266432
80159,Suntec City,3,MARINA CENTRE,DOWNTOWN CORE,CENTRAL REGION,103.8579517489622,1.295962316986
80161,Opp Nicoll Highway Stn,9,CRAWFORD,KALLANG,CENTRAL REGION,103.86245410863319,1.3003271560509302
